IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
2924.0,Nick Wingfield: Microsoft no more an easy mark for hackers,Microsoft was once the epitome of everything wrong with security in technology. Its products were so infested with vulnerabilities that the,Business Standard,microsoft,2015-11-18 16:47:16,0.0806380803342937,-0.100584808780653,5,0,2
99939.0,"UAE, Jordan, Palestine: Monday first day of Ramadan","A Palestinian man hangs decorations at the entrance to the compound of The Dome of the Rock in Jerusalem's Old City, June 4, 2016. (Reuters).",Al-Arabiya,palestine,2016-06-05 17:27:35,0.163272919961477,-0.0456125280749851,699,7,41
7663.0,Low inflation to give biggest global pay boost in three years: study,"The slowing world economy looks set to get a boost from stronger consumer demand next year, as low inflation boosts the real value of workers' pay rises to a three-year high, a survey said on Tuesday. ",Channel NewsAsia,economy,2015-12-07 16:50:00,0.106950127990509,0.145515936957923,1,0,2
64767.0,FOX Sports Indiana to replay epic Fort Wayne Snider-New Palestine ...,"FOX Sports Indiana will replay the record-setting 5A football championship between Fort Wayne Snider and New Palestine this Thursday, Dec.",FOXSports.com,palestine,2015-12-01 16:53:45,-0.0471111475902756,-0.175028932793452,381,2,0
80261.0,Obama's Anti-Israel Drift,President Obama's signing statement in respect of the Trade Facilitation and Enforcement Act will go down in history as a marker of the,New York Sun,obama,2016-02-26 14:55:05,-0.0625,-0.0127715078609958,20,0,0
12494.0,Microsoft Has Your Encryption Key If You Use Windows 10,"An anonymous reader writes with this bit of news from the Intercept. If you login to Windows 10 using your Microsoft account, your computer automatically uploads a copy of your recovery key to a Microsoft servers. From the article: &quot;The fact that new Windows devices require users to backup their recovery key on Microsoft's servers is remarkably similar to a key escrow system, but with an ",Slashdot,microsoft,2015-12-29 05:18:00,0.037037037037037,-0.11411606976209,332,33,26
84791.0,"Obama looks to stop Trump, protect legacy","(CNN) """""" Can President Obama stop Trump? As Hillary Clinton and Donald Trump get closer to locking in their parties' nominations.",wwlp.com,obama,2016-03-19 08:55:06,-0.14173667737846,-0.130623637685613,12,1,0
96242.0,Obama sets state dinner table for six at unusual Nordic summit,"By Roberta Rampton WASHINGTON (Reuters) - President Barack Obama is set to toast the five leaders of Nordic nations at a lavish state dinner at the White House on Friday, an unusual summit aimed in part at sending a message to a nation not on the guest list: Russia. Obama will laud the humanitarian and environmental accomplishments of Sweden, Denmark, Finland, Norway and Iceland, but also wants ",Reuters via Yahoo Canada News,obama,2016-05-12 10:53:00,0.0376889180722205,-0.0874633427569815,0,0,0
123.0,Why Microsoft vs. US Govt is a huge deal for cloud computing,"Microsoft's insistence on safe guarding information from its data centre in Ireland, and its subsequent refusal to bow to the pressures of the US",Computerworld New Zealand,microsoft,2015-11-09 18:40:17,-0.234097491960481,0.127577590769957,7,0,7
8870.0,Sharing economy threatened as insurers unable to calculate level of ...,"The sharing economy is under threat because the insurance industry has not kept pace with the growth of the nascent sector, some of the",Telegraph.co.uk,economy,2015-12-12 19:46:14,-0.296463530640786,-0.159471988462447,13,1,53
54523.0,EU referendum live: Cameron says Brexit vote would be economic ...,"Johnson says the value of the pound depends on the strength of the economy, and the economy will be stronger outside the EU. In the short",The Guardian,economy,2016-06-06 11:00:06,0.11638938610342,0.0666794859469826,147,7,13
15228.0,Expert tasks FG on diversification of economy,"Economy-spectacles-1 A financial expert, Alhaji Babatunde Salami, on Saturday urged the Federal Government to intensify efforts to diversify",The Guardian Nigeria (satire) (press release) (blog),economy,2016-01-09 14:06:24,0.0472455591261534,0.0143384833669101,2,0,0
21989.0,DMA: Data-Driven Marketing Economy Surges,The Digital Marketing Association released new research Wednesday (Feb. 3) showing that the data-driven marketing economy contributed,Broadcasting & Cable,economy,2016-02-03 16:48:24,0.0,-0.0050528255215901,0,1,2
100211.0,Gaza lanterns light up for Ramadan,"Ramadan in Gaza is something else, with fairy lights and the tradition &quot;fanoos&quot; , the lantern, giving a glimmer of hope for many. World Bulletin",www.worldbulletin.net,palestine,2016-06-07 09:52:40,0.0510310363079829,-0.0061286292230682,36,0,0
69392.0,Texas Urges Supreme Court to Reject Appeal on Obama's ...,"WASHINGTON """""" Texas urged the Supreme Court on Tuesday not to consider an appeal on President Obama's immigration program, arguing",New York Times,obama,2015-12-30 00:44:41,0.33912037037037,0.0292744035407749,274,1,5
15843.0,Rolls-Royce car sales plunge in China as economic slowdown and ...,"China's slowing economy and a crackdown on corruption have dealt a blow to luxury car maker Rolls-Royce, with its sales in the country",Telegraph.co.uk,economy,2016-01-11 14:20:23,0.113066754216661,-0.105605894581798,13,3,7
95572.0,Bogor collects Rp485 million aid for Palestine refugees,Chairman of the National Committee for Palestinian People (KNRP) Erry Nugroho Himawan who organized the fund raising said that the event,ANTARA,palestine,2016-05-09 03:55:19,0.176776695296637,0.0204579272096243,1,0,0
29019.0,China's 2016 defence budget to slow in line with economy,"By Ben Blanchard and Michael Martina BEIJING (Reuters) - China's defence budget this year is likely to rise at its slowest pace since 2010, in line with the decelerating economy and by a much lower figure than had been expected in military and diplomatic circles. Fu Ying, spokeswoman for China's parliament, said the figure would increase by about seven to eight percent from 2015, following a ",Reuters via Yahoo! Philippines News,economy,2016-03-04 03:13:00,-0.369212962962963,-0.230470836759469,0,0,0
15387.0,Will California's Booming Economy Pay off in Pupil Spending?,Soaring tax revenues have carried per-pupil education spending in California beyond where it stood before the Great Recession.,ABC News,economy,2016-01-10 17:52:22,0.0,-0.0430154501007303,5,0,0
81559.0,Nobel Peace Prize Tells Obama to Cancel Trip to Argentina,The Argentine 1980 Nobel Peace Prize winner Adolfo Perez Esquivel said U.S. President Barack Obama should cancel his upcoming trip to,teleSUR English,obama,2016-03-03 15:15:05,-0.115291373026972,-0.0795586058152055,24,0,0
13636.0,UAE witnesses 10 years of rapid and sustainable economic growth,"Led by financial, aviation, hospitality, tourism and trade sectors, Dubai's economy has grown exponentially over the last 10 years, notching up",Emirates 24|7,economy,2016-01-03 09:40:20,-0.166666666666667,-0.0372677996249963,4,1,26
52741.0,ASUS' latest Transformers take heavy cues from Microsoft's Surface,ASUS has just unveiled a line of new Transformer 2-in-1 PCs that look suspiciously like a certain product from Microsoft. With their,Engadget,microsoft,2016-05-30 07:14:11,0.205,-0.0697344009746475,115,12,14
28009.0,Microsoft might just be gaining ground on Google in the classroom after all,A new market report from the analysts at Futuresource indicates that despite the momentum of ,Business Insider via Yahoo! Finance,microsoft,2015-03-01 12:18:00,-0.0837828421381857,-0.174822164932974,-1,-1,-1
21723.0,Strangle China's Economy: America's Ultimate Trump Card?,"Strangle China's Economy: America's Ultimate Trump Card? from Peter Navarro on Vimeo . Reprinted with permission from The National Interest. Winston Churchill once famously remarked that Bolshevism must be &quot;strangled in its crib.&quot; In that same spirit, should the US now seek to strangle China's economy as a means of deterring its aggression? In fact, &quot;strangling China&quot; is a theme I encountered ",The Huffington Post,economy,2016-02-02 14:12:00,0.0,0.0155043418236511,0,0,1
42134.0,The Economy Hub: Why Auckland's new house price boom is a good thing,"The resurgence of Auckland house prices could be good news in the short term, with the wealth effect making home owners more likely to spend money and stimulate the economy through the dairy slump.But the risk of increased borrowing ",The New Zealand Herald,economy,2016-04-13 19:02:00,-0.0931722985847065,0.0520293496274579,31,0,7
63925.0,Obama: Turkey Has the Right to Defend its Airspace,President Barack Obama on Tuesday said Turkey has a right to defend its airspace after the U.S. ally shot down a Russian warplane flying over,U.S. News & World Report,obama,2015-11-24 00:00:00,-0.10602058531746,-0.178974213281519,-1,-1,-1
95766.0,Cliven Bundy suing Obama and Harry Reid to try and get himself out ...,"Anti-government rancher Cliven Bundy will file a lawsuit against President Barack Obama and numerous other officials on Tuesday, The Hill",Raw Story,obama,2016-05-10 04:55:13,-0.0233436332578117,-0.027277236279499,1,1,0
72833.0,Report: PA security forces arrest Erekat top aide for 'collaborating ...,Palestinian Authority security forces in Ramallah have arrested a top aide to PLO Secretary-General Saeb Erekat on suspicion of collaboration,Jerusalem Post Israel News,palestine,2016-01-16 19:47:11,-0.027175823642072,-0.141500663199901,108,4,0
73308.0,Obama’s gun orders hit with first lawsuit,Freedom Watch accuses Obama of circumventing Congress to “invent” new gun laws. ,The Hill,obama,2016-01-19 09:15:00,0.176776695296637,0.0120281306081173,1363,102,2
9743.0,Microsoft announces a whole department dedicated to fighting evil,Should have called it Project Batman. Didn't. Oh well ,The Inquirer,microsoft,2015-12-16 09:06:00,0.152777777777778,-0.187770625917293,0,0,7
95061.0,"Obama policy hands kids to slave-traders, molesters, killers","Garth Kant is WND Washington news editor. Previously, he spent five years writing, copy-editing and producing at &quot;CNN Headline News,&quot; three",WND.com,obama,2016-05-07 02:55:14,0.0,0.0765465544619743,871,71,5
35526.0,Five Painful Economic Truths for Korea as Election Approaches,"Park's goal of spurring economic growth to 4 percent is in doubt, with forecasts compiled by Bloomberg suggesting gross domestic product will",Bloomberg,economy,2016-03-22 23:39:45,-0.0416666666666667,-0.0545544725589981,30,1,8
5379.0,Lenovo IdeaPad vs Microsoft Surface Pro 4 But Which Is The Winner?,The Microsoft Surface Pro 4 and the Lenovo IdeaPad is going up against each other but which of these two is going to come out as the winner?,NSEAVoice.com,microsoft,2015-11-29 14:20:24,0.0,0.0,0,0,0
54559.0,Mountain biking event provides welcome boost for Lochaber economy,Thousands of people descended on Lochaber for the UCI Mountain Bike World Cup at the weekend giving the area a much-needed economic,Press and Journal,economy,2016-06-06 10:00:10,0.1875,-0.0260643017571343,1,0,0
83131.0,Obama to address Parliament during summer visit to Canada,U.S. President Barack Obama says he will address Parliament during an upcoming visit to Canada that will coincide with a North American summit meeting later this year. ,Toronto Sun,obama,2016-03-11 01:35:00,-0.09375,-0.124019592706153,4,0,0
40416.0,China Reforms Good for Australian Economy: S&amp;P,The Australian economy will benefit from the reforms in China; this was stated by rating agency S&amp;P. The agency also asserted that although the results may,Australia Network News,economy,2016-04-07 04:27:15,0.263020833333333,0.0177170846723075,1,0,0
45082.0,The Fed headlines busy week of economic news,"The Federal Reserve will almost certainly hold its fire again this week and keep interest rates unchanged for a third straight meeting, but",USA TODAY,economy,2016-04-25 13:21:01,0.0994368911043582,-0.288806943636692,3,1,1
40828.0,Microsoft is celebrating World IoT Day with the BBC micro:bit,Microsoft is one of BBC's key project partners. They have developed the micro:bit's online programming environment and even ensured it was available to use,MSPoweruser.com,microsoft,2016-04-08 11:21:21,0.0355950892904306,0.0020138888888888,6,2,1
